birthyr,birthqtr,vetwwii,incwage,disabwrk1,disabwrk2
1924,3,1,16395,0,0
1926,4,1,22005,0,0
1926,3,1,23005,0,0
1924,4,1,21795,0,0
1926,4,1,11305,0,0
1924,4,1,45005,0,0
1924,3,1,54505,0,0
1924,4,1,27005,0,0
1926,4,1,17005,0,0
1928,4,0,21455,0,0
1924,3,1,17005,0,0
1924,4,0,10105,0,0
1928,3,0,0,1,2
1928,3,0,0,0,0
1924,4,0,0,0,0
1924,3,1,20975,0,0
1928,3,1,0,0,0
1928,3,1,14005,0,0
1926,4,0,11675,0,0
1928,3,0,31425,0,0
1926,4,1,40005,0,0
1928,3,0,6005,0,0
1926,4,0,12005,0,0
1928,4,0,17165,0,0
1928,4,1,26525,1,1
1924,3,1,7005,1,1
1926,4,1,22125,0,0
1926,3,0,15005,0,0
1928,4,0,9625,0,0
1928,4,0,15005,0,0
1926,4,1,20005,0,0
1928,3,0,9785,0,0
1926,3,1,20005,0,0
1924,4,1,12725,0,0
1926,4,1,15005,0,0
1924,4,1,23005,0,0
1924,3,1,3305,1,1
1924,4,0,18205,0,0
1928,3,1,18005,0,0
1924,4,1,22005,0,0
1928,4,0,4685,0,0
1926,4,1,0,0,0
1924,4,1,24285,0,0
1928,4,0,45005,0,0
1928,4,0,0,0,0
1924,3,0,0,1,2
1924,4,1,27405,0,0
1928,4,0,38005,0,0
1924,4,1,75000,0,0
1926,4,0,3575,0,0
1924,3,1,28005,0,0
1926,4,1,52545,0,0
1924,3,1,20355,0,0
1928,4,0,8845,0,0
1924,3,1,16005,0,0
1928,3,1,33305,1,1
1924,4,1,10005,0,0
1928,3,1,14885,0,0
1926,3,1,0,1,2
1926,3,0,0,1,1
1926,3,0,10005,0,0
1926,4,1,1525,0,0
1924,4,0,6505,0,0
1926,4,0,6765,0,0
1924,4,1,15005,0,0
1928,4,0,17165,0,0
1926,3,1,16005,0,0
1924,4,0,0,1,2
1928,4,1,21005,0,0
1924,4,1,1505,0,0
1926,3,0,0,0,0
1926,4,0,19375,0,0
1924,3,1,15505,0,0
1926,3,1,25005,0,0
1926,3,0,4455,0,0
1924,4,1,38405,0,0
1924,3,1,42005,0,0
1926,3,0,11005,0,0
1924,3,0,3125,0,0
1928,4,1,17005,0,0
1924,4,0,0,1,2
1926,3,1,15005,0,0
1926,3,0,0,1,1
1926,4,1,27565,0,0
1926,4,0,25485,0,0
1924,4,1,14005,0,0
1924,3,1,11755,0,0
1924,3,0,0,1,2
1928,3,0,25485,0,0
1928,3,0,14005,0,0
1926,3,0,25175,0,0
1924,3,0,7935,0,0
1928,3,1,14005,0,0
1924,3,0,35755,0,0
1926,3,1,16505,0,0
1926,3,1,20005,0,0
1924,4,1,23545,0,0
1926,4,1,11865,1,2
1924,3,1,0,0,0
1928,4,1,24005,0,0
1926,3,0,18005,0,0
1924,3,1,0,1,2
1924,4,0,15005,0,0
1928,4,0,3725,0,0
1924,3,1,0,0,0
1928,4,0,13635,0,0
1928,3,0,17005,0,0
1924,3,1,0,1,1
1928,3,0,27505,0,0
1924,4,1,7295,0,0
1926,4,1,13345,0,0
1928,4,0,0,0,0
1928,3,0,10675,0,0
1928,3,0,22005,0,0
1928,4,0,18205,0,0
1924,4,1,20005,0,0
1928,4,0,41055,0,0
1924,3,1,1205,0,0
1928,3,1,0,1,2
1926,3,1,655,0,0
1928,4,0,10925,0,0
1924,3,0,0,0,0
1928,3,1,8005,0,0
1928,3,0,29755,1,1
1926,3,1,8035,0,0
1928,3,0,105,0,0
1928,4,0,29005,0,0
1928,4,0,1325,0,0
1924,4,1,33605,1,1
1926,3,1,0,0,0
1926,4,1,30005,0,0
1926,3,0,9945,0,0
1926,4,1,20005,0,0
1924,4,1,0,1,2
1926,3,0,18005,0,0
1928,4,0,21005,0,0
1926,4,1,15005,0,0
1926,3,0,15,0,0
1926,4,1,17245,0,0
1924,4,0,0,1,1
1924,4,0,0,0,0
1928,3,1,0,1,2
1926,3,0,0,0,0
1926,3,0,0,0,0
1926,4,1,22405,0,0
1926,3,1,8065,0,0
1924,3,1,0,0,0
1926,3,1,27005,0,0
1928,4,0,12875,0,0
1928,4,0,54505,0,0
1928,4,0,20005,0,0
1924,3,1,18205,0,0
1926,4,0,20005,0,0
1924,3,1,6545,0,0
1926,3,1,15005,0,0
1928,3,0,50005,0,0
1924,4,0,2005,0,0
1928,3,0,19325,0,0
1926,3,0,11685,0,0
1924,3,1,11965,0,0
1926,3,1,39835,0,0
1928,3,0,11625,0,0
1924,3,1,34005,0,0
1924,4,1,17005,0,0
1926,4,1,15005,0,0
1924,4,1,25005,0,0
1926,3,1,40005,0,0
1928,3,0,35005,0,0
1924,3,1,19005,0,0
1928,3,0,20935,0,0
1924,4,0,0,1,2
1926,3,1,51005,0,0
1928,3,0,44705,0,0
1924,3,1,6005,0,0
1924,4,1,24005,0,0
1924,4,0,25005,0,0
1926,4,1,14045,0,0
1928,3,1,23005,0,0
1928,4,0,8885,0,0
1924,4,0,8005,0,0
1926,3,1,12005,0,0
1928,3,0,0,0,0
1926,3,1,25005,0,0
1926,4,1,14175,0,0
1928,4,0,0,1,2
1924,3,1,0,1,2
1928,3,1,17005,0,0
1928,3,0,15005,0,0
1926,4,1,1655,0,0
1928,3,0,1505,0,0
1928,4,0,29005,0,0
1926,3,0,3745,0,0
1928,3,0,3245,0,0
1926,3,0,9005,0,0
1924,4,0,12355,0,0
1926,4,0,2505,0,0
1926,4,1,3495,0,0
1924,3,1,0,1,2
1926,3,1,0,0,0
1926,3,0,8545,0,0
1924,3,1,0,0,0
1928,4,0,0,0,0
1924,4,0,0,1,2
1924,4,1,0,1,2
1924,3,1,0,0,0
1924,3,0,3505,1,1
1928,3,1,12005,0,0
1928,4,0,20005,0,0
1928,3,0,22305,0,0
1928,3,0,0,1,2
1924,3,1,0,0,0
1928,4,1,10225,0,0
1924,3,0,0,0,0
1928,4,0,10005,1,2
1924,3,1,22805,0,0
1924,3,1,51155,0,0
1926,4,1,10005,0,0
1926,4,1,0,1,2
1924,3,0,7865,0,0
1926,4,0,3975,0,0
1926,3,0,10005,0,0
1926,3,0,0,1,1
1924,4,1,6595,0,0
1928,3,0,11895,0,0
1924,4,1,0,0,0
1928,3,1,10005,0,0
1926,4,1,22005,0,0
1928,3,0,0,0,0
1924,4,1,0,0,0
1928,3,0,10835,0,0
1926,4,0,0,0,0
1928,3,0,10005,0,0
1924,4,1,9005,0,0
1928,3,0,20005,0,0
1926,3,0,9005,0,0
1924,4,1,5005,0,0
1924,3,0,3845,0,0
1924,4,1,13405,0,0
1928,4,0,0,0,0
1924,4,1,17175,0,0
1928,4,0,18755,0,0
1924,4,1,9925,0,0
1924,3,0,6005,0,0
1926,4,1,1105,0,0
1926,4,0,2075,1,2
1924,4,1,0,0,0
1924,4,1,18105,0,0
1924,4,1,0,1,2
1924,3,1,10305,0,0
1928,4,1,0,0,0
1926,4,1,905,0,0
1928,4,1,18005,0,0
1924,4,1,10005,0,0
1926,3,1,0,0,0
1928,3,0,8205,0,0
1924,3,1,10745,0,0
1924,4,1,9005,0,0
1924,3,0,5205,0,0
1924,3,1,6505,0,0
1924,4,1,5705,0,0
1928,3,1,18205,0,0
1926,4,0,8005,0,0
1924,4,0,2005,1,2
1924,3,0,0,0,0
1928,4,0,6005,0,0
1926,4,0,0,1,2
1926,3,1,13005,0,0
1928,3,0,0,0,0
1928,4,0,24225,0,0
1928,3,0,12505,0,0
1928,4,1,18005,0,0
1924,3,1,0,1,2
1928,3,0,17505,0,0
1928,3,0,17005,0,0
1928,3,0,12005,0,0
1924,3,1,7805,1,1
1924,3,1,15005,0,0
1928,4,1,0,1,1
1924,3,0,0,0,0
1928,3,0,60005,0,0
1928,3,0,0,0,0
1928,3,0,0,1,2
1928,3,0,17005,0,0
1924,3,1,23345,0,0
1928,4,0,16755,0,0
1926,3,0,75000,0,0
1928,3,0,10005,0,0
1928,4,1,9885,0,0
1928,4,0,0,0,0
1926,3,1,0,1,2
1926,4,0,10005,0,0
1926,4,1,7205,0,0
1926,3,1,10005,0,0
1928,4,0,0,1,2
1924,4,0,0,0,0
1924,3,0,5205,0,0
1926,4,1,14505,0,0
1928,4,1,31005,0,0
1926,4,0,10005,0,0
1928,3,0,15005,0,0
1926,4,0,6505,0,0
1924,3,0,11005,0,0
1924,4,0,0,0,0
1926,4,0,13425,0,0
1924,3,1,30005,1,1
1924,4,1,0,1,2
1924,4,0,10005,0,0
1924,4,0,2505,0,0
1926,4,1,0,1,1
1926,3,1,20005,0,0
1926,3,1,24005,0,0
1926,4,0,18575,0,0
1924,4,1,0,0,0
1924,3,1,0,0,0
1928,4,0,15005,0,0
1926,3,0,13505,1,1
1924,3,1,0,1,1
1928,4,1,0,0,0
1928,3,1,23185,0,0
1926,3,0,0,0,0
1928,4,0,13005,0,0
1924,4,1,0,1,1
1928,3,0,0,0,0
1928,3,0,0,1,2
1928,4,0,12005,0,0
1926,4,1,59005,0,0
1924,4,1,0,0,0
1928,3,0,4005,0,0
1924,4,1,18205,0,0
1928,4,0,0,0,0
1926,4,0,9885,0,0
1928,4,0,30005,1,1
1924,4,0,12005,0,0
1924,4,0,30005,0,0
1928,4,0,27925,0,0
1924,3,1,10925,0,0
1928,4,1,46005,0,0
1924,3,1,0,0,0
1924,4,0,0,1,2
1924,4,1,0,1,2
1924,4,1,8005,0,0
1926,3,1,0,1,1
1928,3,0,15005,1,1
1928,3,0,7005,0,0
1924,4,0,24005,0,0
1928,4,0,8505,0,0
1926,4,1,0,0,0
1928,3,1,12005,0,0
1926,4,0,16005,0,0
1924,4,0,0,1,1
1926,3,1,7795,1,1
1924,4,1,0,0,0
1926,3,1,14005,0,0
1928,4,1,0,0,0
1926,4,1,18005,0,0
1926,3,0,0,0,0
1928,4,0,23885,0,0
1928,3,0,8005,0,0
1924,4,1,0,0,0
1926,4,1,1005,1,2
1924,4,0,12505,1,1
1928,4,0,8655,0,0
1926,3,1,7805,0,0
1926,3,1,9885,0,0
1926,4,0,13605,0,0
1928,4,0,11005,0,0
1928,4,1,23475,0,0
1928,4,0,12425,0,0
1924,3,0,12005,0,0
1928,4,0,22005,0,0
1924,4,0,0,1,1
1928,4,0,0,0,0
1928,4,0,16705,0,0
1924,3,0,0,1,2
1926,3,1,17105,0,0
1926,4,1,20005,0,0
1924,3,1,0,1,1
1926,3,0,10005,0,0
1928,4,0,0,0,0
1924,3,1,19055,0,0
1924,3,1,75000,0,0
1926,4,0,11005,0,0
1924,4,1,15305,0,0
1928,4,0,0,0,0
1928,4,0,31005,0,0
1926,4,1,18755,0,0
1928,3,0,15005,0,0
1926,3,1,0,0,0
1926,3,1,605,0,0
1924,3,1,0,1,2
1924,4,0,14405,0,0
1928,3,0,0,0,0
1924,3,0,805,1,1
1924,3,1,3005,0,0
1926,3,0,1205,0,0
1924,4,0,8955,0,0
1928,4,0,19735,0,0
1928,4,1,0,1,2
1924,4,1,3685,0,0
1926,3,1,19405,0,0
1926,3,0,0,1,2
1924,4,1,60005,1,1
1924,4,1,12005,0,0
1926,3,1,25005,0,0
1928,4,0,16005,0,0
1928,3,0,14085,0,0
1926,3,0,0,0,0
1926,3,1,40195,0,0
1928,3,0,62005,0,0
1928,4,0,1145,0,0
1924,4,1,28305,0,0
1926,3,0,41005,0,0
1924,3,1,46355,0,0
1926,3,0,0,0,0
1924,4,1,20505,0,0
1926,4,1,0,1,2
1926,3,0,20005,0,0
1928,4,0,28005,0,0
1926,4,0,1805,0,0
1924,3,0,5285,0,0
1928,3,0,15285,0,0
1924,3,1,35505,0,0
1928,4,0,7215,0,0
1928,4,0,8875,0,0
1928,3,1,21905,1,1
1928,3,0,12015,1,1
1924,3,0,72005,0,0
1928,3,1,2545,1,2
1926,4,1,32005,0,0
1928,4,0,0,1,2
1926,3,0,16805,0,0
1924,3,1,45005,0,0
1924,4,1,0,1,2
1924,4,1,9005,0,0
1928,4,0,0,1,2
1924,4,0,0,1,2
1928,3,0,22005,0,0
1928,3,0,0,1,1
1928,4,0,5005,0,0
1928,4,0,0,1,2
1926,3,0,40285,0,0
1924,3,1,17625,0,0
1928,3,0,8225,0,0
1924,3,1,50005,0,0
1926,3,1,15005,0,0
1924,4,1,13005,0,0
1926,3,1,23005,0,0
1926,4,1,10715,0,0
1926,3,1,31725,0,0
1924,4,0,35005,0,0
1928,3,0,22645,0,0
1926,4,0,25005,0,0
1926,4,1,15035,0,0
1928,3,0,0,1,2
1928,3,1,0,1,2
1926,4,1,18005,0,0
1926,3,1,28005,0,0
1928,3,0,0,0,0
1928,3,0,22365,0,0
1928,4,1,11005,0,0
1926,4,1,18005,0,0
1926,3,0,6005,1,1
1928,4,1,14775,0,0
1926,3,0,14005,0,0
1926,4,1,16005,0,0
1926,3,1,20005,0,0
1926,3,0,70005,0,0
1928,3,0,18765,0,0
1926,3,1,17805,0,0
1924,4,1,19005,0,0
1928,3,0,7805,1,1
1926,3,0,2695,0,0
1924,3,1,19005,0,0
1924,3,1,8925,1,1
1928,3,0,19005,0,0
1924,3,1,32005,0,0
1928,4,0,17005,0,0
1926,4,0,12005,0,0
1926,4,1,16005,0,0
1926,3,0,9705,0,0
1926,4,1,75000,0,0
1926,3,0,0,1,2
1926,3,1,15005,0,0
1924,3,1,16095,1,1
1926,4,1,7805,0,0
1924,3,1,0,0,0
1924,3,0,26215,0,0
1926,3,1,55005,0,0
1928,4,1,12705,1,1
1928,3,0,0,1,2
1926,4,0,13005,0,0
1924,3,1,13395,0,0
1924,3,1,1505,0,0
1924,3,1,30005,0,0
1926,3,0,0,1,2
1926,3,1,27005,0,0
1924,3,1,20175,0,0
1924,3,1,3025,0,0
1928,4,0,0,1,2
1928,3,0,25445,0,0
1924,4,0,9395,0,0
1926,4,1,16125,0,0
1924,3,1,18985,0,0
1926,3,1,38125,0,0
1924,3,0,0,1,2
1924,3,1,31995,0,0
1928,3,0,5005,0,0
1924,3,1,12005,0,0
1924,3,1,0,0,0
1928,3,0,75000,0,0
1928,3,0,0,1,2
1924,3,1,11395,0,0
1928,3,0,6265,0,0
1924,3,0,13355,0,0
1926,3,1,18635,0,0
1926,3,0,11005,0,0
1928,4,0,12005,0,0
1924,3,1,13005,0,0
1926,3,1,14505,0,0
1926,3,0,20155,0,0
1926,3,0,13005,0,0
1926,4,0,0,0,0
1928,3,1,17565,0,0
1926,3,1,20005,0,0
1926,4,1,0,1,2
1924,3,1,5465,0,0
1926,4,0,19245,0,0
1926,4,1,15515,0,0
1924,3,0,75000,0,0
1924,3,0,16635,0,0
1924,3,1,19575,0,0
1926,3,0,0,1,2
1928,3,0,20215,0,0
1928,3,0,9885,0,0
1926,3,0,0,0,0
1926,3,0,0,0,0
1928,4,0,25285,0,0
1924,3,1,14005,0,0
1924,3,1,21505,1,1
1926,4,0,585,1,2
1928,4,0,25005,0,0
1924,3,1,0,1,2
1928,4,0,21005,0,0
1926,4,1,8115,0,0
1928,4,0,60005,0,0
1924,3,1,22005,1,1
1928,3,1,11155,0,0
1928,4,0,0,0,0
1924,4,1,7005,1,1
1924,4,1,15885,0,0
1928,3,0,1695,0,0
1926,3,1,15005,0,0
1926,4,1,29315,0,0
1924,4,1,33005,0,0
1928,3,0,10005,0,0
1924,3,1,0,0,0
1928,4,0,0,1,2
1924,3,1,19005,1,1
1928,3,0,10925,0,0
1928,3,0,12305,0,0
1926,4,1,0,1,2
1926,4,1,12715,0,0
1926,4,1,0,0,0
1926,4,1,44005,0,0
1924,4,1,27005,0,0
1926,4,1,21325,0,0
1924,3,1,1085,0,0
1926,4,1,26525,0,0
1926,3,1,0,1,1
1926,4,1,12005,1,1
1926,4,1,18525,0,0
1926,4,1,28605,0,0
1928,4,0,29005,0,0
1928,4,0,18005,0,0
1926,4,1,7505,0,0
1928,3,0,0,1,2
1924,4,1,0,0,0
1924,4,1,24445,0,0
1926,4,0,22555,0,0
1924,3,1,27075,0,0
1926,4,1,3005,0,0
1926,3,1,24445,0,0
1924,4,1,15005,0,0
1926,3,1,28875,0,0
1928,3,0,25005,0,0
1924,4,1,13005,0,0
1926,3,1,12005,0,0
1926,4,1,22955,0,0
1924,3,1,21315,0,0
1924,3,0,11255,0,0
1928,3,0,20005,0,0
1924,4,1,0,0,0
1926,4,1,0,1,2
1928,3,0,8005,0,0
1928,3,0,19005,0,0
1926,3,0,22005,0,0
1924,3,1,11355,0,0
1924,4,0,29005,0,0
1924,4,1,12505,1,1
1926,4,1,21005,0,0
1928,3,0,12005,0,0
1926,4,0,12965,0,0
1926,3,1,25005,1,1
1924,4,1,2105,0,0
1924,4,1,1605,0,0
1924,3,1,0,0,0
1928,4,0,20285,0,0
1924,4,0,7005,0,0
1928,3,0,26065,0,0
1928,4,0,0,0,0
1924,3,1,58245,0,0
1924,4,0,0,0,0
1928,4,0,0,0,0
1924,3,1,6375,0,0
1924,4,0,0,0,0
1924,4,1,12005,0,0
1928,4,0,9005,1,1
1928,4,0,0,0,0
1926,4,1,26535,0,0
1928,3,0,12005,0,0
1924,3,1,52005,1,1
1928,4,0,5005,0,0
1928,3,1,0,1,2
1928,3,0,9345,0,0
1924,3,0,4005,0,0
1924,4,1,0,0,0
1924,3,0,0,1,2
1926,3,0,14005,0,0
1926,4,1,9365,0,0
1924,4,0,10005,0,0
1928,4,0,23405,0,0
1928,3,0,17165,0,0
1926,3,1,37505,0,0
1928,4,1,20285,0,0
1926,3,1,21155,0,0
1928,3,1,0,0,0
1924,4,0,9005,0,0
1924,3,0,6825,0,0
1928,3,1,3755,0,0
1926,3,0,18045,0,0
1924,4,1,22005,0,0
1928,3,0,0,0,0
1924,4,0,16295,0,0
1924,3,0,0,0,0
1926,4,1,15005,0,0
1928,4,0,70005,0,0
1926,3,0,12005,0,0
1924,3,1,0,1,1
1928,3,0,40005,0,0
1926,4,1,16815,0,0
1926,3,1,15,0,0
1924,3,0,0,0,0
1924,3,1,20635,1,1
1928,4,0,0,0,0
1924,4,1,19005,0,0
1928,3,0,27005,0,0
1928,3,0,19245,1,1
1928,4,1,25005,0,0
1928,4,1,20145,0,0
1928,3,0,10005,0,0
1924,3,1,17165,0,0
1926,3,1,11205,0,0
1924,3,1,15005,0,0
1924,4,1,20265,0,0
1924,4,1,0,1,2
1924,4,1,20705,0,0
1924,3,0,22005,0,0
1924,3,1,16835,0,0
1924,4,0,8005,0,0
1924,4,1,0,0,0
1928,4,0,42005,0,0
1926,3,0,0,1,2
1926,3,1,13005,0,0
1928,3,1,0,0,0
1924,4,1,14045,0,0
1926,3,1,5005,0,0
1924,4,0,34845,0,0
1928,3,0,14045,0,0
1928,3,0,9005,0,0
1924,3,0,0,1,1
1924,3,1,0,0,0
1926,4,0,75000,1,1
1928,3,0,22885,0,0
1926,4,0,0,1,2
1928,3,0,0,1,2
1926,4,1,5115,1,1
1924,4,1,10005,0,0
1928,3,1,16005,0,0
1924,4,0,16715,0,0
1928,4,1,0,1,2
1926,3,1,13805,0,0
1926,4,1,16455,0,0
1928,3,0,18005,0,0
1926,4,0,6745,0,0
1926,4,0,0,0,0
1926,3,0,5725,0,0
1924,4,1,19005,0,0
1928,4,1,9505,0,0
1924,3,0,0,0,0
1928,3,0,1485,1,1
1928,3,0,20005,0,0
1924,4,0,2005,0,0
1928,3,0,0,0,0
1926,4,1,21065,0,0
1928,3,0,12505,0,0
1924,4,1,0,1,1
1928,4,0,15085,0,0
1928,3,0,17675,0,0
1926,3,1,0,0,0
1928,3,0,10265,0,0
1926,4,1,9705,0,0
1924,4,1,10005,0,0
1928,3,0,16005,0,0
1926,4,0,0,1,2
1928,3,0,0,0,0
1928,4,0,7805,1,1
1928,4,0,15805,0,0
1924,3,0,17875,0,0
1926,4,0,8955,0,0
1924,3,1,15905,0,0
1924,3,0,0,0,0
1928,4,0,14005,0,0
1924,3,0,1805,0,0
1924,3,1,3605,1,1
1924,3,1,0,0,0
1926,4,0,0,0,0
1928,4,0,0,1,2
1924,4,1,0,1,2
1924,3,1,12885,0,0
1924,4,1,8905,0,0
1926,3,0,0,1,2
1924,4,1,1815,1,2
1928,4,0,20285,0,0
1924,3,1,5055,0,0
1928,3,0,15005,1,1
1924,4,1,12605,0,0
1926,4,1,22045,0,0
1926,4,0,0,1,2
1926,3,0,0,0,0
1924,4,1,10185,0,0
1928,3,0,8005,0,0
1924,3,1,6005,1,1
1926,4,1,24215,0,0
1926,3,1,4295,0,0
1926,3,0,17235,0,0
1928,3,0,24005,0,0
1926,4,0,18005,0,0
1924,3,1,4505,1,1
1928,4,0,0,1,2
1924,3,0,11155,0,0
1924,3,0,11345,0,0
1924,4,1,21005,0,0
1928,4,0,0,0,0
1926,4,0,14045,0,0
1924,4,1,4505,0,0
1928,3,0,0,1,2
1928,3,0,5005,0,0
1928,3,0,18205,0,0
1928,3,0,0,0,0
1924,3,1,15505,1,1
1926,4,1,1005,0,0
1924,3,1,30005,1,1
1924,4,1,0,1,1
1926,4,1,0,1,2
1926,4,1,4005,0,0
1924,4,1,10055,0,0
1924,4,1,11865,0,0
1924,4,1,8505,1,1
1926,4,1,19005,1,1
1924,4,1,23005,0,0
1926,4,0,18605,0,0
1924,4,1,28855,0,0
1928,4,0,37005,0,0
1924,4,1,9225,0,0
1924,3,1,18935,0,0
1924,3,1,28075,0,0
1924,4,1,0,1,2
1924,4,0,8005,1,2
1926,3,0,19005,0,0
1924,4,1,21275,0,0
1924,4,1,0,0,0
1926,3,1,21915,0,0
1928,3,0,0,0,0
1924,4,0,16125,0,0
1924,3,0,3005,0,0
1928,3,1,14265,0,0
1926,3,0,0,1,2
1928,3,0,7205,0,0
1926,3,1,22865,0,0
1924,4,1,25005,0,0
1928,4,1,18425,0,0
1926,4,0,13565,0,0
1928,4,0,0,1,1
1928,3,0,4685,0,0
1926,3,1,0,0,0
1924,3,1,15005,0,0
1924,3,1,0,1,2
1924,3,0,17165,0,0
1924,3,1,0,0,0
1924,4,1,10005,0,0
1928,3,1,27085,0,0
1924,3,0,5005,0,0
1928,4,0,0,0,0
1924,3,1,10005,0,0
1928,3,0,0,1,2
1926,3,0,0,1,2
1926,3,1,2155,1,1
1924,4,0,0,0,0
1924,3,1,29785,0,0
1926,3,0,0,1,2
1928,4,0,8095,0,0
1928,4,0,0,1,2
1924,4,1,15005,0,0
1928,3,0,9885,0,0
1928,4,0,14005,0,0
1928,3,0,0,1,2
1928,4,0,12005,0,0
1926,4,0,0,1,2
1924,3,0,9205,0,0
1924,4,0,0,1,2
1924,3,1,24725,0,0
1926,3,1,6765,0,0
1928,4,1,20005,0,0
1924,4,1,22005,0,0
1928,4,1,8005,0,0
1926,3,0,3005,1,1
1926,3,1,9005,0,0
1926,3,1,26675,0,0
1928,3,1,17605,0,0
1928,3,0,0,0,0
1924,3,1,21115,0,0
1928,3,0,30005,0,0
1926,4,1,50005,0,0
1928,3,0,30005,0,0
1926,4,1,20005,0,0
1924,4,1,18005,0,0
1926,4,1,0,0,0
1924,3,1,17005,0,0
1928,4,0,0,0,0
1926,3,1,19425,0,0
1924,3,1,655,0,0
1924,3,1,26525,1,1
1926,4,1,22005,1,1
1928,3,0,20005,0,0
1928,3,0,525,0,0
1926,4,1,27005,0,0
1926,4,0,14185,0,0
1928,3,0,7455,1,2
1926,3,0,14045,0,0
1924,4,1,30365,0,0
1926,3,1,39345,0,0
1926,4,1,0,0,0
1928,3,0,7885,0,0
1924,4,0,14305,0,0
1926,3,1,15005,0,0
1926,3,1,18005,0,0
1928,3,0,15005,0,0
1926,4,1,13005,0,0
1924,4,0,12015,1,1
1926,3,1,1805,0,0
1928,4,0,0,0,0
1924,4,0,0,0,0
1924,4,1,6765,0,0
1928,3,0,0,0,0
1928,3,0,1705,0,0
1924,3,1,12005,0,0
1924,3,0,9005,0,0
1926,3,1,11965,0,0
1928,4,0,17505,0,0
1926,4,1,15625,0,0
1924,4,1,8005,0,0
1924,3,0,0,1,2
1924,3,1,44005,0,0
1924,4,1,15715,0,0
1924,4,1,6505,1,1
1928,4,0,0,1,2
1926,4,1,0,1,2
1928,4,0,12775,0,0
1928,3,0,8005,0,0
1928,3,0,30005,0,0
1924,3,1,9005,0,0
1928,4,0,9005,0,0
1926,3,1,40005,0,0
1926,3,1,18005,0,0
1928,4,0,21005,0,0
1928,4,0,24445,0,0
1926,4,1,0,1,1
1928,3,1,0,0,0
1926,4,1,16005,0,0
1926,3,1,5285,0,0
1928,4,0,32105,0,0
1928,3,0,75000,0,0
1928,3,0,10005,1,1
1924,3,0,15605,0,0
1926,3,1,31725,0,0
1928,4,0,16005,0,0
1924,3,1,5535,0,0
1924,4,0,0,1,2
1928,4,1,21005,0,0
1924,3,0,16005,0,0
1924,3,0,14005,0,0
1926,4,1,7805,0,0
1924,3,1,28005,0,0
1928,4,0,20005,0,0
1928,4,0,16225,0,0
1928,4,0,10005,0,0
1926,4,0,23665,0,0
1928,4,0,24425,0,0
1928,4,0,12005,0,0
1928,3,0,7505,0,0
1924,3,1,27425,0,0
1924,3,1,40435,0,0
1926,3,1,42005,0,0
1926,4,1,0,0,0
1924,4,0,41005,0,0
1928,3,0,23705,0,0
1924,3,1,15115,0,0
1928,3,0,15005,0,0
1926,4,1,0,0,0
1926,4,0,24665,0,0
1928,3,0,16335,0,0
1924,3,1,15005,0,0
1924,3,1,15005,0,0
1924,4,0,24005,0,0
1926,3,0,4505,1,2
1926,4,1,21005,0,0
1926,3,0,1505,0,0
1926,3,1,0,1,2
1926,4,0,10925,0,0
1924,4,1,23005,0,0
1926,4,1,0,1,2
1926,3,1,75000,0,0
1928,4,0,0,1,1
1926,4,1,22005,0,0
1928,3,0,12005,0,0
1924,4,1,9005,0,0
1926,4,1,12005,0,0
1924,3,1,3905,1,1
1924,3,0,0,0,0
1924,3,0,12575,0,0
1924,4,1,50005,0,0
1924,3,1,0,1,2
1926,3,1,17025,0,0
1926,3,1,22005,0,0
1928,4,0,14005,0,0
1924,3,1,37385,0,0
1926,3,1,14505,0,0
1926,3,1,34005,0,0
1928,3,0,25005,0,0
1926,4,1,12005,0,0
1924,3,1,23455,0,0
1928,4,0,0,0,0
1928,4,1,18505,0,0
1924,4,1,9835,0,0
1928,3,0,20275,0,0
1928,4,0,12005,0,0
1928,3,0,11005,0,0
1924,3,1,32005,0,0
1926,3,0,0,1,2
1926,4,0,13005,0,0
1924,4,1,26205,0,0
1924,4,0,0,0,0
1928,4,0,9885,0,0
1928,3,1,28005,0,0
1928,3,0,34005,0,0
1924,3,1,0,0,0
1926,3,1,8105,1,1
1926,4,0,22335,0,0
1926,3,0,41855,0,0
1926,3,1,66675,0,0
1928,3,0,10505,0,0
1928,3,0,0,1,2
1926,3,0,0,0,0
1928,3,1,0,0,0
1926,4,1,21505,0,0
1926,4,1,9005,0,0
1924,3,1,27005,0,0
1926,4,1,0,1,2
1924,4,1,9595,1,1
1928,3,0,17655,0,0
1924,3,0,0,0,0
1924,4,0,8305,0,0
1926,4,1,22005,0,0
1926,4,0,0,0,0
1928,4,0,8505,0,0
1928,3,1,10005,0,0
1926,3,1,13005,0,0
1926,4,0,0,1,1
1924,3,0,26905,0,0
1924,4,1,15005,0,0
1924,4,1,0,0,0
1926,3,1,24935,0,0
1926,4,1,0,1,2
1926,3,1,26005,0,0
1928,4,0,53045,0,0
1928,4,0,32005,0,0
1926,4,0,10005,0,0
1924,4,0,0,1,1
1924,3,0,15005,0,0
1926,3,0,5855,0,0
1928,3,0,11805,0,0
1924,4,1,0,1,1
1926,4,1,32005,0,0
1924,3,1,0,1,2
1926,3,0,14345,0,0
1924,3,1,11285,0,0
1924,4,1,0,0,0
1928,3,0,21535,0,0
1924,4,0,6765,0,0
1928,4,0,4605,0,0
1924,3,0,23005,0,0
1928,3,0,0,1,2
1924,4,0,20005,0,0
1928,3,0,1505,1,2
1924,3,1,14505,1,2
